Date,Open,High,Low,Close,Adj Close,Volume
2019-09-19,365.299988,365.299988,358.100006,361.850006,355.404144,51834
2019-09-20,362.000000,384.700012,362.000000,380.549988,373.770996,264481
2019-09-23,387.200012,418.600006,387.000000,411.500000,404.169708,429360
2019-09-24,410.500000,417.450012,405.000000,413.649994,406.281403,97677
2019-09-25,411.000000,417.899994,410.399994,414.899994,407.509125,82168
2019-09-26,411.000000,420.500000,411.000000,419.000000,411.536102,215828
2019-09-27,418.950012,420.500000,406.350006,408.750000,401.468689,117318
2019-09-30,405.000000,415.000000,402.049988,413.700012,406.330505,75534
2019-10-01,415.299988,417.899994,401.450012,404.250000,397.048828,54117
2019-10-03,403.000000,408.149994,398.750000,403.750000,396.557739,56577
2019-10-04,405.750000,408.850006,393.299988,394.649994,387.619843,44961
2019-10-07,396.649994,400.549988,390.700012,395.250000,388.209167,44154
2019-10-09,401.799988,402.750000,391.750000,400.200012,393.071014,52958
2019-10-10,398.950012,400.750000,395.799988,399.950012,392.825470,116814
2019-10-11,407.299988,410.000000,396.100006,408.850006,401.566925,230399
2019-10-14,410.000000,414.000000,405.049988,406.950012,399.700775,94220
2019-10-15,409.500000,414.399994,407.600006,413.899994,406.526947,80529
2019-10-16,413.100006,413.649994,404.000000,409.850006,402.549103,44087
2019-10-17,408.850006,411.200012,404.799988,408.950012,401.665131,72600
2019-10-18,410.000000,423.750000,408.450012,421.700012,414.187988,132908
2019-10-22,421.700012,428.950012,417.350006,420.850006,413.353149,105103
2019-10-23,419.899994,419.899994,395.100006,396.250000,389.191345,1482356
2019-10-24,399.950012,401.350006,393.649994,399.350006,392.236115,410931
2019-10-25,402.000000,402.000000,396.950012,398.600006,391.499481,846243
2019-10-27,null,null,null,null,null,null
2019-10-29,400.000000,400.750000,398.450012,398.850006,391.745026,1006779
2019-10-30,399.000000,405.000000,396.000000,397.450012,390.369995,991274
2019-10-31,399.000000,399.000000,393.700012,395.549988,388.503815,163216
2019-11-01,396.500000,396.600006,387.250000,389.299988,382.365173,793109
2019-11-04,391.799988,395.000000,389.899994,390.950012,383.985779,65690
2019-11-05,392.950012,393.000000,386.649994,389.750000,382.807129,47641
2019-11-06,390.000000,394.100006,388.649994,390.600006,383.641998,54660
2019-11-07,391.000000,391.750000,388.149994,390.399994,383.445557,451352
2019-11-08,391.049988,391.049988,385.299988,386.000000,379.123962,149138
2019-11-11,395.299988,395.299988,382.399994,387.549988,380.646301,111039
2019-11-13,388.100006,391.549988,369.250000,370.649994,364.047363,2101261
2019-11-14,370.649994,373.799988,366.000000,368.700012,362.132141,71131
2019-11-15,369.500000,370.799988,365.700012,366.399994,359.873077,50478
2019-11-18,366.399994,367.450012,364.100006,365.600006,359.087341,33707
2019-11-19,370.600006,370.600006,361.700012,363.899994,357.417633,40873
2019-11-20,364.350006,377.000000,364.149994,366.500000,359.971313,608028
2019-11-21,367.000000,376.200012,367.000000,372.250000,365.618866,615873
2019-11-22,373.899994,375.000000,370.350006,371.200012,364.587616,118236
2019-11-25,372.399994,379.000000,371.750000,374.649994,367.976105,92540
2019-11-26,378.000000,378.000000,368.549988,369.750000,363.163391,59627
2019-11-27,370.000000,374.250000,367.450012,373.000000,366.355499,65947
2019-11-28,405.000000,405.000000,370.700012,372.600006,365.962677,278408
2019-11-29,372.600006,384.799988,371.700012,382.149994,375.342499,27714155
2019-12-02,381.000000,383.549988,375.799988,377.850006,371.119141,208410
2019-12-03,377.200012,378.899994,359.750000,361.950012,355.502350,335558
2019-12-04,364.899994,370.000000,357.600006,367.799988,361.248138,278337
2019-12-05,368.000000,373.500000,365.399994,368.649994,362.083008,191877
2019-12-06,370.049988,371.399994,363.600006,366.250000,359.725769,169523
2019-12-09,369.950012,377.500000,365.000000,373.500000,366.846588,122245
2019-12-10,375.000000,376.000000,366.000000,366.750000,360.216858,133383
2019-12-11,369.200012,370.750000,365.399994,370.049988,363.458069,117183
2019-12-12,374.000000,376.299988,371.399994,372.299988,365.667969,195628
2019-12-13,372.399994,380.850006,372.399994,377.100006,370.382507,86467
2019-12-16,377.100006,378.350006,367.100006,367.850006,361.297241,97950
2019-12-17,369.399994,373.149994,367.850006,371.149994,364.538452,52279
2019-12-18,375.000000,375.950012,369.600006,374.549988,367.877899,263314
2019-12-19,374.000000,374.250000,367.649994,370.450012,363.850952,151204
2019-12-20,370.000000,377.850006,370.000000,372.250000,365.618866,719270
2019-12-23,374.899994,374.899994,364.450012,366.799988,360.265961,128148
2019-12-24,367.649994,372.000000,366.100006,368.850006,362.279449,373816
2019-12-26,373.000000,373.000000,362.399994,363.500000,357.024750,51303
2019-12-27,367.399994,367.649994,362.750000,363.649994,357.172089,105643
2019-12-30,370.149994,370.450012,364.000000,365.700012,359.185577,228191
2019-12-31,366.500000,368.649994,364.799988,365.950012,359.431122,103198
2020-01-01,367.750000,379.000000,366.149994,377.649994,370.922668,395975
2020-01-02,379.000000,384.600006,376.549988,383.450012,376.619385,650878
2020-01-03,383.000000,384.200012,379.250000,382.700012,375.882751,129930
2020-01-06,389.000000,389.000000,375.100006,380.200012,373.427277,844872
2020-01-07,385.000000,389.799988,382.399994,384.649994,377.798004,170177
2020-01-08,376.200012,387.600006,376.200012,385.649994,378.780182,369491
2020-01-09,389.000000,393.850006,386.200012,391.700012,384.722412,130723
2020-01-10,393.700012,394.200012,390.100006,391.799988,384.820618,93350
2020-01-13,391.799988,393.649994,389.399994,390.250000,383.298248,43621
2020-01-14,392.700012,392.700012,386.100006,389.299988,382.365173,51288
2020-01-15,388.350006,391.450012,385.850006,390.799988,383.838440,44053
2020-01-16,391.149994,394.500000,389.899994,390.700012,383.740234,36236
2020-01-17,391.200012,392.250000,385.799988,387.450012,380.548126,29702
2020-01-20,387.450012,389.100006,378.899994,380.000000,373.230835,67270
2020-01-21,378.000000,381.899994,375.450012,379.899994,373.132599,157831
2020-01-22,379.000000,385.000000,379.000000,383.850006,377.012238,50800
2020-01-23,383.850006,386.649994,380.899994,385.899994,379.025726,37931
2020-01-24,384.600006,387.200012,380.500000,384.750000,377.896210,42087
2020-01-27,384.000000,386.000000,379.950012,381.100006,374.311249,25365
2020-01-28,381.049988,381.149994,370.250000,372.899994,366.257294,69892
2020-01-29,374.000000,387.549988,374.000000,383.299988,376.472015,94572
2020-01-30,385.799988,385.799988,376.899994,377.950012,371.217346,30834
2020-01-31,385.000000,385.000000,368.100006,369.149994,362.574097,65967
2020-02-03,362.250000,370.000000,359.250000,367.899994,361.346375,76862
2020-02-04,370.000000,375.899994,366.200012,372.600006,365.962677,72853
2020-02-05,372.600006,373.399994,361.200012,366.500000,359.971313,118871
2020-02-06,370.000000,373.149994,367.750000,370.100006,363.507172,76989
2020-02-07,371.450012,373.600006,367.299988,369.450012,362.868774,34893
2020-02-10,368.299988,373.450012,366.299988,368.399994,361.837463,46288
2020-02-11,371.799988,378.350006,370.000000,374.350006,367.681488,53264
2020-02-12,376.200012,378.850006,371.799988,374.000000,367.337708,56302
2020-02-13,374.700012,374.700012,367.000000,369.500000,362.917847,33168
2020-02-14,371.149994,372.049988,365.950012,366.799988,360.265961,42783
2020-02-17,366.750000,367.000000,359.600006,362.799988,356.337219,33014
2020-02-18,361.049988,367.950012,358.500000,366.549988,360.020416,48816
2020-02-19,371.399994,374.500000,367.549988,371.149994,364.538452,63200
2020-02-20,370.799988,374.500000,369.899994,370.649994,364.047363,64755
2020-02-24,369.899994,371.250000,361.549988,362.200012,355.747894,40173
2020-02-25,360.549988,364.750000,355.649994,358.350006,351.966492,47098
2020-02-26,355.000000,362.450012,353.000000,358.750000,352.359375,73590
2020-02-27,360.000000,360.100006,351.399994,353.500000,347.202881,64810
2020-02-28,348.000000,349.200012,339.250000,342.549988,336.447937,91189
2020-03-02,350.000000,350.799988,338.549988,340.649994,334.581787,67911
2020-03-03,342.100006,348.649994,342.100006,347.049988,340.867767,61372
2020-03-04,350.000000,350.000000,340.100006,346.250000,340.082031,282997
2020-03-05,349.000000,351.600006,346.950012,349.750000,343.519684,33067
2020-03-06,343.500000,343.500000,331.250000,341.350006,335.269348,80371
2020-03-09,341.350006,341.350006,341.350006,341.350006,335.269348,0
2020-03-11,323.350006,326.399994,316.299988,319.399994,313.710297,44688
2020-03-12,307.250000,307.250000,284.149994,286.700012,281.592834,162016
2020-03-13,269.000000,300.299988,234.550003,292.700012,287.485962,1686885
2020-03-16,284.000000,284.000000,252.199997,261.399994,259.581421,269479
2020-03-17,264.500000,283.350006,264.500000,267.350006,265.490051,239415
2020-03-18,270.000000,271.000000,255.899994,260.399994,258.588379,117004
2020-03-19,253.000000,263.549988,241.149994,258.299988,256.502991,1311392
2020-03-20,259.000000,264.600006,247.649994,257.049988,255.261688,424237
2020-03-23,243.000000,254.949997,203.399994,207.449997,206.006775,169072
2020-03-24,210.000000,238.399994,210.000000,232.500000,230.882492,228518
2020-03-25,231.750000,260.250000,220.250000,255.850006,254.070053,218895
2020-03-26,250.000000,260.299988,241.550003,248.199997,246.473267,169155
2020-03-27,272.000000,272.000000,244.550003,251.750000,249.998581,1130870
2020-03-30,251.750000,253.199997,237.000000,251.850006,250.097885,116672
2020-03-31,253.000000,258.850006,247.750000,251.300003,249.551712,188282
2020-04-01,249.600006,249.600006,235.199997,244.899994,243.196228,125481
2020-04-03,246.949997,252.300003,239.250000,244.899994,243.196228,136249
2020-04-07,257.000000,257.000000,245.800003,247.899994,246.175354,184513
2020-04-08,249.699997,255.800003,243.100006,250.649994,248.906219,192646
2020-04-09,257.950012,257.950012,247.000000,251.050003,249.303452,631013
2020-04-13,251.050003,265.149994,247.550003,262.950012,261.120667,136788
2020-04-15,268.000000,279.250000,266.000000,268.950012,267.078918,245826
2020-04-16,271.000000,271.250000,260.299988,267.600006,265.738312,99239
2020-04-17,277.000000,277.000000,263.750000,267.950012,266.085876,88195
2020-04-20,275.000000,275.000000,266.500000,270.549988,268.667786,81408
2020-04-21,268.500000,269.000000,261.000000,265.200012,263.355011,45391
2020-04-22,257.149994,273.750000,257.149994,272.049988,270.157349,76211
2020-04-23,272.000000,279.500000,269.250000,277.649994,275.718384,126597
2020-04-24,272.200012,277.000000,269.899994,270.750000,268.866394,34312
2020-04-27,275.500000,277.250000,269.750000,271.000000,269.114655,31995
2020-04-28,271.000000,274.700012,270.299988,273.049988,271.150391,72953
2020-04-29,276.850006,293.000000,273.000000,288.250000,286.244659,118785
2020-04-30,295.000000,296.000000,285.350006,290.200012,288.181091,120729
2020-05-04,279.799988,279.799988,262.350006,266.500000,264.645966,129558
2020-05-05,272.000000,272.149994,261.049988,263.149994,261.319275,137711
2020-05-06,256.049988,273.450012,256.049988,270.549988,268.667786,172542
2020-05-07,274.799988,284.399994,269.899994,282.399994,280.435333,137175
2020-05-08,288.649994,288.649994,280.799988,285.100006,283.116577,67507
2020-05-11,287.000000,293.100006,285.799988,289.950012,287.932831,73254
2020-05-12,289.950012,292.549988,285.350006,291.399994,289.372711,59588
2020-05-13,296.799988,311.549988,279.799988,309.549988,307.396454,216789
2020-05-14,299.000000,311.350006,299.000000,308.399994,306.254456,97243
2020-05-15,308.399994,311.049988,305.700012,309.350006,307.197845,60437
2020-05-18,312.000000,312.000000,291.700012,293.500000,291.458130,112923
2020-05-19,302.000000,320.700012,297.700012,319.299988,317.078613,246380
2020-05-20,319.200012,324.850006,311.750000,323.799988,321.547302,163330
2020-05-21,322.399994,322.399994,315.450012,317.350006,315.142212,104490
2020-05-22,319.000000,319.000000,306.799988,310.750000,308.588104,84749
2020-05-26,310.750000,320.600006,309.549988,315.649994,313.454010,104480
2020-05-27,314.899994,328.250000,313.899994,326.899994,324.625763,112661
2020-05-28,329.899994,333.950012,327.600006,331.750000,329.442017,82782
2020-05-29,333.899994,333.899994,322.100006,323.950012,321.696289,152886
2020-06-01,329.950012,336.000000,328.049988,329.500000,327.207672,57634
2020-06-02,332.000000,341.850006,327.500000,340.100006,337.733917,126376
2020-06-03,346.950012,346.950012,337.000000,339.500000,337.138092,71376
2020-06-04,343.000000,343.000000,338.000000,339.450012,337.088470,50974
2020-06-05,343.750000,347.000000,337.549988,341.049988,338.677307,49425
2020-06-08,343.000000,347.450012,340.850006,343.200012,340.812378,52874
2020-06-09,343.200012,351.100006,341.500000,346.100006,343.692200,77938
2020-06-10,346.100006,349.700012,340.549988,346.700012,344.288025,462953
2020-06-11,346.700012,347.750000,336.850006,339.049988,336.691223,81194
2020-06-12,330.500000,347.399994,327.549988,345.250000,342.848083,98533
2020-06-15,347.000000,347.000000,337.000000,340.450012,338.081512,141738
2020-06-16,345.000000,346.450012,336.000000,340.799988,338.429047,89714
2020-06-17,343.000000,346.399994,337.649994,340.950012,338.578033,46471
2020-06-18,332.000000,345.100006,332.000000,343.850006,341.457855,54920
2020-06-19,345.000000,354.850006,341.500000,349.200012,346.770630,160435
2020-06-22,349.000000,353.700012,346.649994,349.450012,347.018890,120530
2020-06-23,350.000000,357.250000,347.000000,355.750000,353.275055,69675
2020-06-24,357.000000,359.899994,349.450012,351.450012,349.004974,110336
2020-06-25,350.000000,351.450012,342.200012,344.149994,341.755737,81585
2020-06-26,349.100006,349.100006,340.000000,343.149994,340.762695,91903
2020-06-29,337.000000,344.000000,337.000000,342.950012,340.564117,50571
2020-06-30,345.049988,349.649994,342.649994,343.899994,341.507477,56549
2020-07-01,344.649994,347.500000,341.299988,343.850006,341.457855,50301
2020-07-02,346.000000,349.500000,345.049988,346.850006,344.436981,50974
2020-07-03,350.000000,366.549988,348.649994,360.399994,357.892700,451704
2020-07-06,365.399994,366.049988,356.450012,359.549988,357.048615,110242
2020-07-07,362.000000,362.000000,344.500000,346.000000,343.592865,189161
2020-07-08,350.250000,350.250000,339.399994,340.600006,338.230469,169029
2020-07-09,342.000000,346.500000,340.049988,343.049988,340.663391,63432
2020-07-10,343.000000,343.000000,332.399994,335.100006,332.768707,96408
2020-07-13,335.500000,339.450012,331.500000,332.100006,329.789581,90398
2020-07-14,334.500000,334.500000,320.000000,320.299988,318.071655,48414
2020-07-15,321.149994,324.350006,313.100006,314.850006,312.659607,61355
2020-07-16,317.000000,317.000000,309.799988,311.200012,309.035004,53810
2020-07-17,312.049988,318.600006,310.600006,313.000000,310.822449,61874
2020-07-20,314.250000,318.500000,310.500000,317.399994,315.191833,154936
2020-07-21,320.000000,325.200012,313.899994,314.600006,312.411346,169157
2020-07-22,321.500000,321.500000,309.350006,312.000000,309.829407,79826
2020-07-23,313.000000,315.899994,311.600006,313.899994,311.716187,108097
2020-07-24,315.500000,315.500000,305.600006,309.299988,307.148193,78109
2020-07-27,309.299988,310.399994,298.100006,308.950012,306.800659,111549
2020-07-28,311.649994,319.850006,308.750000,318.549988,316.333832,116448
2020-07-29,319.000000,322.950012,312.200012,315.149994,312.957489,160725
2020-07-30,321.799988,321.799988,310.250000,312.399994,310.226624,51424
2020-07-31,313.100006,318.000000,312.700012,314.950012,312.758911,52600
2020-08-03,312.899994,319.500000,309.000000,311.750000,309.581146,94582
2020-08-04,312.200012,317.549988,311.500000,314.950012,312.758911,103590
2020-08-05,316.950012,328.649994,313.600006,327.000000,324.725067,351548
2020-08-06,330.000000,331.799988,321.799988,323.750000,321.497681,102136
2020-08-07,327.700012,328.149994,322.250000,326.649994,324.377502,150262
2020-08-10,328.500000,333.850006,325.700012,331.250000,328.945496,227095
2020-08-11,334.799988,336.700012,330.799988,334.850006,332.520447,89006
2020-08-12,337.500000,348.100006,332.000000,341.250000,338.875916,310607
2020-08-13,343.000000,348.700012,341.850006,347.549988,345.132080,218338
2020-08-14,352.549988,353.500000,344.000000,348.299988,345.876862,93712
2020-08-17,349.149994,358.000000,348.000000,357.399994,354.913574,299406
2020-08-18,358.399994,359.200012,354.799988,357.450012,354.963226,59309
2020-08-19,360.700012,366.000000,355.600006,356.649994,354.168793,92917
2020-08-20,356.649994,356.850006,348.500000,353.500000,351.040710,181317
2020-08-21,355.000000,359.350006,353.399994,354.250000,351.785492,34076
2020-08-24,361.799988,363.149994,347.649994,350.000000,347.565063,150936
2020-08-25,351.899994,351.899994,341.049988,346.149994,343.741821,111527
2020-08-26,347.149994,366.549988,346.799988,354.100006,351.636536,561209
2020-08-27,355.500000,357.600006,349.750000,350.500000,348.061584,80406
2020-08-28,355.000000,362.899994,348.600006,359.600006,357.098267,307983
2020-08-31,366.899994,378.450012,353.000000,355.750000,353.275055,554006
2020-09-01,359.600006,365.100006,341.700012,348.950012,346.522369,142253
2020-09-02,356.899994,363.450012,344.200012,360.000000,357.495483,258143
2020-09-03,366.799988,368.000000,359.549988,366.000000,363.453735,219884
2020-09-04,361.299988,363.250000,351.100006,353.000000,350.544189,274146
2020-09-07,354.000000,357.399994,347.399994,351.700012,349.253235,98189
2020-09-08,352.000000,355.750000,343.399994,345.549988,343.145996,76036
2020-09-09,345.600006,346.250000,335.450012,344.100006,341.706116,86501
2020-09-10,346.000000,349.049988,337.000000,341.399994,339.024872,130162
2020-09-11,349.299988,349.299988,333.850006,342.600006,340.216553,92348
2020-09-14,344.500000,353.549988,343.549988,351.700012,349.253235,146637
2020-09-15,355.000000,356.600006,351.399994,352.549988,350.097290,107383
2020-09-16,351.549988,356.000000,350.350006,353.500000,351.040710,49578
2020-09-17,351.750000,355.500000,345.049988,346.399994,343.990082,64959
2020-09-18,348.649994,359.950012,347.450012,357.649994,355.161835,204950
2020-09-21,358.700012,358.700012,344.100006,347.399994,344.983124,60479
2020-09-22,353.899994,353.899994,327.250000,332.149994,329.839233,133644
2020-09-23,340.000000,340.000000,320.549988,324.399994,322.143158,106773
2020-09-24,323.899994,323.899994,312.000000,313.850006,311.666565,8012564
2020-09-25,318.000000,329.500000,315.700012,326.350006,324.079590,127258
2020-09-28,326.350006,343.100006,326.350006,339.700012,337.336731,120086
2020-09-29,341.350006,346.149994,337.250000,340.700012,338.329773,77839
2020-09-30,340.700012,346.100006,330.850006,340.899994,338.528351,84220
2020-10-01,349.899994,354.549988,344.700012,353.250000,350.792450,100734
2020-10-05,354.549988,357.950012,348.250000,350.549988,348.111206,114194
2020-10-06,357.000000,364.350006,355.000000,362.799988,360.276001,288264
2020-10-07,363.000000,368.799988,358.750000,360.500000,357.992004,113626
2020-10-08,360.000000,362.700012,356.399994,359.700012,357.197571,135068
2020-10-09,361.649994,362.350006,355.350006,357.299988,354.814240,56911
2020-10-12,360.000000,363.000000,355.000000,358.000000,355.509399,72132
2020-10-13,358.000000,358.049988,348.250000,349.899994,347.465729,78538
2020-10-14,349.899994,351.399994,344.850006,349.299988,346.869904,41021
2020-10-15,351.000000,353.649994,341.450012,342.549988,340.166870,54799
2020-10-16,342.649994,353.850006,342.000000,351.899994,349.451813,51307
2020-10-19,352.799988,352.799988,344.899994,347.250000,344.834198,61177
2020-10-20,347.000000,351.500000,346.000000,349.399994,346.969208,48061
2020-10-21,353.350006,360.049988,349.700012,355.350006,352.877838,112103
2020-10-22,353.000000,363.899994,350.149994,358.299988,355.807281,123774
2020-10-23,362.700012,369.000000,358.000000,364.049988,361.517303,171700
2020-10-26,366.799988,373.799988,360.600006,363.649994,361.120087,166177
2020-10-27,363.549988,366.000000,351.250000,364.000000,361.467651,74158
2020-10-28,364.700012,369.899994,352.500000,353.450012,350.991058,70757
2020-10-29,351.500000,351.500000,341.250000,342.899994,340.514435,67816
2020-10-30,343.549988,362.600006,343.200012,359.700012,357.197571,324796
2020-11-02,362.450012,362.500000,351.350006,357.250000,354.764618,297720
2020-11-03,360.000000,363.500000,347.200012,353.600006,351.140015,300695
2020-11-04,362.000000,369.299988,349.549988,362.350006,359.829132,40089456
2020-11-05,366.549988,374.399994,364.000000,368.649994,366.085297,549361
2020-11-06,368.000000,375.899994,365.799988,371.000000,368.418945,326728
2020-11-09,373.750000,375.399994,365.700012,366.850006,364.297821,101863
2020-11-10,369.250000,374.250000,364.399994,366.600006,364.049561,153604
2020-11-11,368.000000,372.250000,365.500000,371.649994,369.064423,97550
2020-11-12,371.500000,375.700012,366.250000,367.450012,364.893677,139997
2020-11-13,368.700012,370.000000,362.899994,365.350006,362.808258,65512
2020-11-14,null,null,null,null,null,null
2020-11-17,367.000000,386.649994,366.250000,379.549988,376.909454,472328
2020-11-18,382.000000,395.350006,382.000000,391.049988,388.329468,385589
2020-11-19,391.950012,392.500000,379.549988,382.649994,379.987915,124844
2020-11-20,382.500000,382.500000,373.100006,375.750000,373.135895,199708
2020-11-23,376.350006,379.049988,370.299988,375.100006,372.490448,136284
2020-11-24,378.000000,401.850006,378.000000,392.350006,389.620422,524868
2020-11-25,395.649994,404.799988,384.600006,398.799988,396.025543,3885435
2020-11-26,400.100006,413.049988,395.700012,410.350006,407.495209,1627372
2020-11-27,407.049988,416.049988,407.049988,412.000000,409.133728,432534
2020-12-01,414.000000,425.750000,411.750000,423.750000,420.801971,418852
2020-12-02,424.000000,442.000000,421.000000,438.700012,435.647980,496003
2020-12-03,440.500000,444.500000,433.399994,435.750000,432.718475,604259
2020-12-04,438.200012,458.000000,438.200012,453.700012,450.543610,446429
2020-12-07,460.250000,474.899994,460.000000,471.450012,468.170135,665129
2020-12-08,473.500000,475.149994,457.750000,463.100006,459.878235,288921
2020-12-09,465.549988,469.799988,458.299988,463.149994,459.927856,182968
2020-12-10,463.149994,473.899994,457.149994,470.950012,467.673615,180699
2020-12-11,472.000000,474.750000,462.799988,466.250000,463.006287,154710
2020-12-14,478.000000,478.000000,463.299988,467.000000,463.751099,197179
2020-12-15,465.350006,479.899994,461.649994,475.549988,472.241577,590240
2020-12-16,478.000000,480.250000,473.299988,475.549988,472.241577,139552
2020-12-17,476.000000,478.500000,466.049988,467.850006,464.595184,237426
2020-12-18,467.850006,472.750000,458.500000,463.100006,459.878235,207533
2020-12-21,461.899994,467.000000,427.600006,444.200012,441.109711,722845
2020-12-22,445.000000,470.500000,434.899994,468.250000,464.992401,278712
2020-12-23,463.549988,476.600006,462.950012,471.399994,468.120453,174444
2020-12-24,476.000000,482.750000,465.850006,478.299988,474.972443,297673
2020-12-28,480.049988,492.850006,480.049988,483.750000,480.384552,371003
2020-12-29,485.000000,489.700012,464.450012,483.000000,479.639771,762663
2020-12-30,485.000000,487.149994,478.450012,485.450012,482.072754,111416
2020-12-31,485.450012,490.600006,481.000000,483.549988,480.185944,214971
2021-01-01,484.700012,507.500000,483.000000,503.500000,499.997162,282322
2021-01-04,505.549988,510.799988,495.500000,498.850006,495.379517,301474
2021-01-05,501.000000,504.500000,492.549988,499.500000,496.024994,195085
2021-01-06,504.000000,504.500000,489.450012,496.700012,493.244476,312515
2021-01-07,499.000000,520.950012,499.000000,513.650024,510.076569,572674
2021-01-08,524.000000,527.049988,514.400024,517.049988,513.452881,640631
2021-01-11,520.000000,522.299988,503.850006,508.250000,504.714111,555834
2021-01-12,510.000000,520.599976,502.950012,511.200012,507.643585,233438
2021-01-13,512.900024,540.150024,512.900024,536.700012,532.966187,389876
2021-01-14,537.500000,542.349976,530.000000,536.599976,532.866882,356813
2021-01-15,545.000000,545.000000,524.000000,527.900024,524.227417,205411
2021-01-18,527.549988,533.299988,503.750000,515.250000,511.665405,190779
2021-01-19,517.799988,534.950012,517.750000,531.200012,527.504456,239580
2021-01-20,530.000000,562.599976,529.200012,558.250000,554.366272,416773
2021-01-21,563.299988,563.299988,542.599976,548.000000,544.187561,247473
2021-01-22,550.500000,557.349976,531.650024,536.000000,532.271057,304484
2021-01-25,541.299988,548.200012,522.200012,523.450012,519.808350,314544
2021-01-27,525.599976,535.599976,512.599976,518.650024,515.041809,235273
2021-01-28,516.900024,527.599976,508.549988,519.500000,515.885864,482336
2021-01-29,528.000000,533.000000,507.350006,509.500000,505.955414,221232
2021-02-01,511.000000,545.500000,500.200012,542.849976,539.073364,392217
2021-02-02,547.250000,554.750000,539.750000,551.099976,547.265991,1315779
2021-02-03,551.900024,562.049988,541.799988,560.099976,556.203369,436663
2021-02-04,559.299988,573.000000,552.150024,568.400024,564.445679,696739
2021-02-05,575.000000,575.000000,561.599976,566.700012,562.757507,167224
2021-02-08,570.200012,594.000000,570.200012,581.700012,577.653137,328059
2021-02-09,591.349976,591.349976,573.200012,581.900024,577.851746,341377
2021-02-10,585.400024,588.150024,550.599976,577.049988,573.035461,790512
2021-02-11,566.849976,593.549988,566.849976,591.700012,587.583557,402333
2021-02-12,592.000000,621.200012,586.900024,616.799988,612.508911,1011257
2021-02-15,617.500000,640.000000,611.150024,627.799988,623.432373,722485
2021-02-16,630.250000,643.500000,628.099976,636.549988,632.121521,585244
2021-02-17,659.000000,670.000000,647.299988,655.650024,651.088684,1062813
2021-02-18,661.400024,669.750000,649.299988,664.099976,659.479858,401944
2021-02-19,665.950012,676.700012,629.049988,652.500000,647.960571,1001987
2021-02-22,656.549988,678.400024,651.000000,673.549988,668.864075,759703
2021-02-23,678.200012,682.450012,659.049988,661.849976,657.245483,395075
2021-02-24,668.900024,676.000000,649.000000,666.500000,661.863159,1053911
2021-02-25,667.299988,711.400024,667.299988,704.599976,699.698059,1127584
2021-02-26,694.000000,703.450012,668.200012,674.049988,669.360596,1729632
2021-03-01,686.000000,704.950012,673.299988,692.849976,688.029846,510840
2021-03-02,700.000000,724.450012,696.400024,720.349976,715.338501,436456
2021-03-03,733.900024,754.650024,723.549988,729.549988,724.474487,835267
2021-03-04,735.000000,765.700012,715.750000,752.099976,746.867615,1599309
2021-03-05,753.599976,760.950012,730.750000,748.549988,743.342346,804098
2021-03-08,766.400024,768.400024,744.500000,748.500000,743.292664,616231
2021-03-09,753.000000,759.500000,738.849976,750.549988,745.328430,594908
2021-03-10,759.000000,759.000000,743.049988,745.599976,740.412842,181655
2021-03-12,752.000000,752.250000,722.849976,727.049988,721.991882,433803
2021-03-15,729.950012,729.950012,706.500000,719.000000,713.997925,398865
2021-03-16,732.799988,735.799988,714.299988,717.150024,712.160828,536706
2021-03-17,715.000000,717.049988,683.750000,688.900024,684.107361,278392
2021-03-18,695.900024,705.450012,675.099976,679.900024,675.169983,494802
2021-03-19,674.400024,691.349976,656.799988,686.349976,681.575012,489920
2021-03-22,683.049988,725.799988,681.000000,721.599976,716.579834,1093338
2021-03-23,731.450012,755.349976,727.700012,738.200012,733.064331,1173646
2021-03-24,744.000000,750.500000,697.849976,707.650024,702.726929,814087
2021-03-25,714.000000,714.000000,683.150024,688.150024,683.362549,798733
2021-03-26,705.000000,710.400024,693.000000,702.750000,697.860962,481088
2021-03-30,702.000000,718.250000,697.400024,709.799988,704.861938,425118
2021-03-31,709.049988,719.599976,699.000000,702.750000,697.860962,331136
2021-04-01,715.000000,742.099976,705.000000,736.250000,731.127930,868985
2021-04-05,735.950012,745.250000,715.000000,742.150024,736.986877,673793
2021-04-06,759.000000,852.400024,743.200012,837.450012,831.623901,2660735
2021-04-07,859.950012,885.000000,795.000000,814.299988,808.634888,4950706
2021-04-08,820.400024,838.000000,806.000000,823.250000,817.522644,1712624
2021-04-09,823.599976,836.950012,817.400024,823.650024,817.919922,1102835
2021-04-12,770.000000,807.950012,735.000000,744.500000,739.320496,1809974
2021-04-13,749.799988,755.400024,701.849976,731.099976,726.013733,1973550
2021-04-15,730.000000,754.450012,725.000000,750.500000,745.278748,1347483
2021-04-16,751.000000,794.799988,742.400024,755.349976,750.095032,1899162
2021-04-19,717.950012,730.700012,707.549988,720.650024,715.636475,931931
2021-04-20,747.799988,747.799988,710.099976,720.200012,715.189575,757452
2021-04-22,705.000000,744.900024,693.000000,737.599976,732.468506,1066526
2021-04-23,734.299988,747.000000,719.900024,725.299988,720.254089,715432
2021-04-26,728.000000,739.950012,728.000000,730.650024,725.566895,361218
2021-04-27,738.000000,757.650024,727.849976,749.150024,743.938171,749720
2021-04-28,759.000000,760.000000,741.400024,746.849976,741.654175,407447
2021-04-29,753.500000,765.599976,744.250000,746.950012,741.753479,704322
